image_id,document_id,person_id,split,doc_type,forgery_category,control_index,label,quality_tier,template_variant,naming_stratum,pan_fifth_source,forgery_field,forgery_detail,c1_op,c1_field,rule_gt_verdict,rule_ocr_verdict,expected_rule,width,height,jpeg_q_capture,phash,file
P000003_aadhaar_C00_mild,P000003_aadhaar_C00,P000003,val,aadhaar,C0,0,0,mild,1,surname_last,surname,,,,,PASS,PASS,PASS,828,522,85,15711411297748670063,images/val/aadhaar/P000003_aadhaar_C00_mild.jpg
P000003_aadhaar_C00_severe,P000003_aadhaar_C00,P000003,val,aadhaar,C0,0,0,severe,1,surname_last,surname,,,,,PASS,PASS,PASS,559,352,47,10523264528108377711,images/val/aadhaar/P000003_aadhaar_C00_severe.jpg
P000003_aadhaar_C01_clean,P000003_aadhaar_C01,P000003,val,aadhaar,C0,1,0,clean,1,surname_last,surname,,,,,PASS,PASS,PASS,1004,633,94,15152964945028478570,images/val/aadhaar/P000003_aadhaar_C01_clean.jpg
P000003_aadhaar_C01_mild,P000003_aadhaar_C01,P000003,val,aadhaar,C0,1,0,mild,1,surname_last,surname,,,,,PASS,PASS,PASS,739,466,75,15135232021495699053,images/val/aadhaar/P000003_aadhaar_C01_mild.jpg
P000003_aadhaar_C01_severe,P000003_aadhaar_C01,P000003,val,aadhaar,C0,1,0,severe,1,surname_last,surname,,,,,PASS,PASS,PASS,636,401,60,15711411298838926957,images/val/aadhaar/P000003_aadhaar_C01_severe.jpg
P000003_aadhaar_C1_clean,P000003_aadhaar_C1,P000003,val,aadhaar,C1,,1,clean,1,surname_last,surname,,,local_recompression,dob,PASS,PASS,PASS,995,627,93,15152964945028469871,images/val/aadhaar/P000003_aadhaar_C1_clean.jpg
P000003_aadhaar_C1_mild,P000003_aadhaar_C1,P000003,val,aadhaar,C1,,1,mild,1,surname_last,surname,,,local_recompression,dob,PASS,PASS,PASS,802,505,81,10541560401577530991,images/val/aadhaar/P000003_aadhaar_C1_mild.jpg
P000003_aadhaar_C1_severe,P000003_aadhaar_C1,P000003,val,aadhaar,C1,,1,severe,1,surname_last,surname,,,local_recompression,dob,PASS,PASS,PASS,661,417,59,10001198883758816808,images/val/aadhaar/P000003_aadhaar_C1_severe.jpg
P000003_aadhaar_C2_clean,P000003_aadhaar_C2,P000003,val,aadhaar,C2,,1,clean,1,surname_last,surname,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,993,626,94,15152964945028469871,images/val/aadhaar/P000003_aadhaar_C2_clean.jpg
P000003_aadhaar_C2_mild,P000003_aadhaar_C2,P000003,val,aadhaar,C2,,1,mild,1,surname_last,surname,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,891,562,86,15134950546518988399,images/val/aadhaar/P000003_aadhaar_C2_mild.jpg
P000003_aadhaar_C2_severe,P000003_aadhaar_C2,P000003,val,aadhaar,C2,,1,severe,1,surname_last,surname,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,647,408,52,15747440095840065135,images/val/aadhaar/P000003_aadhaar_C2_severe.jpg
P000003_aadhaar_C3_clean,P000003_aadhaar_C3,P000003,val,aadhaar,C3,,1,clean,1,surname_last,surname,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,998,629,92,15152964945028469871,images/val/aadhaar/P000003_aadhaar_C3_clean.jpg
P000003_aadhaar_C3_mild,P000003_aadhaar_C3,P000003,val,aadhaar,C3,,1,mild,1,surname_last,surname,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,760,479,84,15152964945028470319,images/val/aadhaar/P000003_aadhaar_C3_mild.jpg
P000003_aadhaar_C3_severe,P000003_aadhaar_C3,P000003,val,aadhaar,C3,,1,severe,1,surname_last,surname,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,583,368,64,15729707172308342317,images/val/aadhaar/P000003_aadhaar_C3_severe.jpg
P000003_aadhaar_C4_clean,P000003_aadhaar_C4,P000003,val,aadhaar,C4,,1,clean,1,surname_last,surname,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,933,588,91,15152964945028469871,images/val/aadhaar/P000003_aadhaar_C4_clean.jpg
P000003_aadhaar_C4_mild,P000003_aadhaar_C4,P000003,val,aadhaar,C4,,1,mild,1,surname_last,surname,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,863,544,74,15729707172308604457,images/val/aadhaar/P000003_aadhaar_C4_mild.jpg
P000003_aadhaar_C4_severe,P000003_aadhaar_C4,P000003,val,aadhaar,C4,,1,severe,1,surname_last,surname,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,593,374,51,15738714366194368043,images/val/aadhaar/P000003_aadhaar_C4_severe.jpg
P000003_pan_C00_clean,P000003_pan_C00,P000003,val,pan,C0,0,0,clean,0,surname_last,surname,,,,,PASS,PASS,PASS,945,596,92,15725775237254826956,images/val/pan/P000003_pan_C00_clean.jpg
P000003_pan_C00_mild,P000003_pan_C00,P000003,val,pan,C0,0,0,mild,0,surname_last,surname,,,,,PASS,PASS,PASS,720,454,74,15734782436509575852,images/val/pan/P000003_pan_C00_mild.jpg
P000003_pan_C00_severe,P000003_pan_C00,P000003,val,pan,C0,0,0,severe,0,surname_last,surname,,,,,PASS,FAIL,PASS,675,426,57,15716768209530350252,images/val/pan/P000003_pan_C00_severe.jpg
P000003_pan_C01_clean,P000003_pan_C01,P000003,val,pan,C0,1,0,clean,0,surname_last,surname,,,,,PASS,PASS,PASS,934,589,92,15725775237254826956,images/val/pan/P000003_pan_C01_clean.jpg
P000003_pan_C01_mild,P000003_pan_C01,P000003,val,pan,C0,1,0,mild,0,surname_last,surname,,,,,PASS,PASS,PASS,830,523,79,15725775237254834860,images/val/pan/P000003_pan_C01_mild.jpg
P000003_pan_C01_severe,P000003_pan_C01,P000003,val,pan,C0,1,0,severe,0,surname_last,surname,,,,,PASS,PASS,PASS,562,354,48,15743860038598732460,images/val/pan/P000003_pan_C01_severe.jpg
P000003_pan_C1_clean,P000003_pan_C1,P000003,val,pan,C1,,1,clean,0,surname_last,surname,,,patch_splice,background,PASS,PASS,PASS,977,616,92,15725775237254826956,images/val/pan/P000003_pan_C1_clean.jpg
P000003_pan_C1_mild,P000003_pan_C1,P000003,val,pan,C1,,1,mild,0,surname_last,surname,,,patch_splice,background,PASS,PASS,PASS,758,478,78,15725775271614565036,images/val/pan/P000003_pan_C1_mild.jpg
P000003_pan_C1_severe,P000003_pan_C1,P000003,val,pan,C1,,1,severe,0,surname_last,surname,,,patch_splice,background,PASS,PASS,PASS,561,354,47,18031618246467480236,images/val/pan/P000003_pan_C1_severe.jpg
P000003_pan_C2_clean,P000003_pan_C2,P000003,val,pan,C2,,1,clean,0,surname_last,surname,pan_number,format_length,,,FAIL,FAIL,FAIL,940,593,93,15716768038000610252,images/val/pan/P000003_pan_C2_clean.jpg
P000003_pan_C2_mild,P000003_pan_C2,P000003,val,pan,C2,,1,mild,0,surname_last,surname,pan_number,format_length,,,FAIL,FAIL,FAIL,829,522,80,15716759241911783116,images/val/pan/P000003_pan_C2_mild.jpg
P000003_pan_C2_severe,P000003_pan_C2,P000003,val,pan,C2,,1,severe,0,surname_last,surname,pan_number,format_length,,,FAIL,FAIL,FAIL,563,355,54,15743851242774145708,images/val/pan/P000003_pan_C2_severe.jpg
P000003_pan_C3_clean,P000003_pan_C3,P000003,val,pan,C3,,1,clean,0,surname_last,surname,pan_number,"p5 J->L, name initials {B,J}",,,FAIL,FAIL,FAIL,962,606,94,15716768038000610252,images/val/pan/P000003_pan_C3_clean.jpg
P000003_pan_C3_mild,P000003_pan_C3,P000003,val,pan,C3,,1,mild,0,surname_last,surname,pan_number,"p5 J->L, name initials {B,J}",,,FAIL,FAIL,FAIL,754,475,75,15725766441161805772,images/val/pan/P000003_pan_C3_mild.jpg
P000003_pan_C3_severe,P000003_pan_C3,P000003,val,pan,C3,,1,severe,0,surname_last,surname,pan_number,"p5 J->L, name initials {B,J}",,,FAIL,FAIL,FAIL,670,422,60,18022567066215992285,images/val/pan/P000003_pan_C3_severe.jpg
P000003_pan_C4_clean,P000003_pan_C4,P000003,val,pan,C4,,1,clean,0,surname_last,surname,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,955,602,94,15716768038000085980,images/val/pan/P000003_pan_C4_clean.jpg
P000003_pan_C4_mild,P000003_pan_C4,P000003,val,pan,C4,,1,mild,0,surname_last,surname,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,808,509,76,11114080422738611164,images/val/pan/P000003_pan_C4_mild.jpg
P000003_pan_C4_severe,P000003_pan_C4,P000003,val,pan,C4,,1,severe,0,surname_last,surname,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,FAIL,PASS,675,426,52,11114089218831109788,images/val/pan/P000003_pan_C4_severe.jpg
P000004_aadhaar_C00_clean,P000004_aadhaar_C00,P000004,val,aadhaar,C0,0,0,clean,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,993,626,96,11460359600052140175,images/val/aadhaar/P000004_aadhaar_C00_clean.jpg
P000004_aadhaar_C00_mild,P000004_aadhaar_C00,P000004,val,aadhaar,C0,0,0,mild,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,800,504,86,11460359582871910543,images/val/aadhaar/P000004_aadhaar_C00_mild.jpg
P000004_aadhaar_C00_severe,P000004_aadhaar_C00,P000004,val,aadhaar,C0,0,0,severe,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,537,338,64,16072045601300730511,images/val/aadhaar/P000004_aadhaar_C00_severe.jpg
P000004_aadhaar_C01_clean,P000004_aadhaar_C01,P000004,val,aadhaar,C0,1,0,clean,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,1004,633,96,11460359600052140175,images/val/aadhaar/P000004_aadhaar_C01_clean.jpg
P000004_aadhaar_C01_mild,P000004_aadhaar_C01,P000004,val,aadhaar,C0,1,0,mild,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,881,555,84,11461485499960545935,images/val/aadhaar/P000004_aadhaar_C01_mild.jpg
P000004_aadhaar_C01_severe,P000004_aadhaar_C01,P000004,val,aadhaar,C0,1,0,severe,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,548,346,50,11478373981381372079,images/val/aadhaar/P000004_aadhaar_C01_severe.jpg
P000004_aadhaar_C1_clean,P000004_aadhaar_C1,P000004,val,aadhaar,C1,,1,clean,2,initial_first,leading_initial,,,field_displacement,gender,PASS,PASS,PASS,989,624,95,11460359600051648655,images/val/aadhaar/P000004_aadhaar_C1_clean.jpg
P000004_aadhaar_C1_mild,P000004_aadhaar_C1,P000004,val,aadhaar,C1,,1,mild,2,initial_first,leading_initial,,,field_displacement,gender,PASS,PASS,PASS,806,508,72,11460359600051639951,images/val/aadhaar/P000004_aadhaar_C1_mild.jpg
P000004_aadhaar_C1_severe,P000004_aadhaar_C1,P000004,val,aadhaar,C1,,1,severe,2,initial_first,leading_initial,,,field_displacement,gender,PASS,PASS,PASS,656,413,62,11460359600053211791,images/val/aadhaar/P000004_aadhaar_C1_severe.jpg
P000004_aadhaar_C2_clean,P000004_aadhaar_C2,P000004,val,aadhaar,C2,,1,clean,2,initial_first,leading_initial,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,955,602,91,11460359600052170895,images/val/aadhaar/P000004_aadhaar_C2_clean.jpg
P000004_aadhaar_C2_mild,P000004_aadhaar_C2,P000004,val,aadhaar,C2,,1,mild,2,initial_first,leading_initial,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,732,461,84,16072045618479034511,images/val/aadhaar/P000004_aadhaar_C2_mild.jpg
P000004_aadhaar_C2_severe,P000004_aadhaar_C2,P000004,val,aadhaar,C2,,1,severe,2,initial_first,leading_initial,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,676,426,60,16090060034168496271,images/val/aadhaar/P000004_aadhaar_C2_severe.jpg
P000004_aadhaar_C3_clean,P000004_aadhaar_C3,P000004,val,aadhaar,C3,,1,clean,2,initial_first,leading_initial,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,967,609,91,11460359600051648655,images/val/aadhaar/P000004_aadhaar_C3_clean.jpg
P000004_aadhaar_C3_mild,P000004_aadhaar_C3,P000004,val,aadhaar,C3,,1,mild,2,initial_first,leading_initial,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,773,487,75,13767328491992313999,images/val/aadhaar/P000004_aadhaar_C3_mild.jpg
P000004_aadhaar_C3_severe,P000004_aadhaar_C3,P000004,val,aadhaar,C3,,1,severe,2,initial_first,leading_initial,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,642,405,52,11460359600053211791,images/val/aadhaar/P000004_aadhaar_C3_severe.jpg
P000004_aadhaar_C4_clean,P000004_aadhaar_C4,P000004,val,aadhaar,C4,,1,clean,2,initial_first,leading_initial,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,948,598,90,11460359600052170895,images/val/aadhaar/P000004_aadhaar_C4_clean.jpg
P000004_aadhaar_C4_mild,P000004_aadhaar_C4,P000004,val,aadhaar,C4,,1,mild,2,initial_first,leading_initial,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,817,515,72,11478373998561644687,images/val/aadhaar/P000004_aadhaar_C4_mild.jpg
P000004_aadhaar_C4_severe,P000004_aadhaar_C4,P000004,val,aadhaar,C4,,1,severe,2,initial_first,leading_initial,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,657,414,52,11478374015737440399,images/val/aadhaar/P000004_aadhaar_C4_severe.jpg
P000004_pan_C00_clean,P000004_pan_C00,P000004,val,pan,C0,0,0,clean,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,988,623,94,15725766509079124669,images/val/pan/P000004_pan_C00_clean.jpg
P000004_pan_C00_mild,P000004_pan_C00,P000004,val,pan,C0,0,0,mild,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,719,453,84,11114080525011475133,images/val/pan/P000004_pan_C00_mild.jpg
P000004_pan_C00_severe,P000004_pan_C00,P000004,val,pan,C0,0,0,severe,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,511,322,58,11132165189185919677,images/val/pan/P000004_pan_C00_severe.jpg
P000004_pan_C01_clean,P000004_pan_C01,P000004,val,pan,C0,1,0,clean,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,938,591,95,15725766474719386301,images/val/pan/P000004_pan_C01_clean.jpg
P000004_pan_C01_mild,P000004_pan_C01,P000004,val,pan,C0,1,0,mild,2,initial_first,leading_initial,,,,,PASS,PASS,PASS,863,544,80,15725766474719386301,images/val/pan/P000004_pan_C01_mild.jpg
P000004_pan_C01_severe,P000004_pan_C01,P000004,val,pan,C0,1,0,severe,2,initial_first,leading_initial,,,,,PASS,FAIL,PASS,543,342,55,11114080525011475133,images/val/pan/P000004_pan_C01_severe.jpg
P000004_pan_C1_clean,P000004_pan_C1,P000004,val,pan,C1,,1,clean,2,initial_first,leading_initial,,,resample_patch,dob,PASS,PASS,PASS,971,612,93,15725766474719386301,images/val/pan/P000004_pan_C1_clean.jpg
P000004_pan_C1_mild,P000004_pan_C1,P000004,val,pan,C1,,1,mild,2,initial_first,leading_initial,,,resample_patch,dob,PASS,PASS,PASS,753,475,75,15725766475256240829,images/val/pan/P000004_pan_C1_mild.jpg
P000004_pan_C1_severe,P000004_pan_C1,P000004,val,pan,C1,,1,severe,2,initial_first,leading_initial,,,resample_patch,dob,PASS,FAIL,PASS,534,336,49,11123166820933376693,images/val/pan/P000004_pan_C1_severe.jpg
P000004_pan_C2_clean,P000004_pan_C2,P000004,val,pan,C2,,1,clean,2,initial_first,leading_initial,pan_number,category,,,FAIL,FAIL,FAIL,980,618,91,15725766474719386301,images/val/pan/P000004_pan_C2_clean.jpg
P000004_pan_C2_mild,P000004_pan_C2,P000004,val,pan,C2,,1,mild,2,initial_first,leading_initial,pan_number,category,,,FAIL,FAIL,FAIL,808,509,72,15725766474719386301,images/val/pan/P000004_pan_C2_mild.jpg
P000004_pan_C2_severe,P000004_pan_C2,P000004,val,pan,C2,,1,severe,2,initial_first,leading_initial,pan_number,category,,,FAIL,FAIL,FAIL,608,383,59,18045137874997025469,images/val/pan/P000004_pan_C2_severe.jpg
P000004_pan_C3_clean,P000004_pan_C3,P000004,val,pan,C3,,1,clean,2,initial_first,leading_initial,pan_number,"p5 Y->S, name initials {K,Y}",,,FAIL,FAIL,FAIL,989,624,90,15725766509079124669,images/val/pan/P000004_pan_C3_clean.jpg
P000004_pan_C3_mild,P000004_pan_C3,P000004,val,pan,C3,,1,mild,2,initial_first,leading_initial,pan_number,"p5 Y->S, name initials {K,Y}",,,FAIL,FAIL,FAIL,815,514,80,15725766440896518845,images/val/pan/P000004_pan_C3_mild.jpg
P000004_pan_C3_severe,P000004_pan_C3,P000004,val,pan,C3,,1,severe,2,initial_first,leading_initial,pan_number,"p5 Y->S, name initials {K,Y}",,,FAIL,FAIL,FAIL,556,351,57,15725766474719386301,images/val/pan/P000004_pan_C3_severe.jpg
P000004_pan_C4_clean,P000004_pan_C4,P000004,val,pan,C4,,1,clean,2,initial_first,leading_initial,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,940,593,91,15725766509079124669,images/val/pan/P000004_pan_C4_clean.jpg
P000004_pan_C4_mild,P000004_pan_C4,P000004,val,pan,C4,,1,mild,2,initial_first,leading_initial,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,PASS,PASS,759,479,84,15725766475256257205,images/val/pan/P000004_pan_C4_mild.jpg
P000004_pan_C4_severe,P000004_pan_C4,P000004,val,pan,C4,,1,severe,2,initial_first,leading_initial,pan_number,"fabricated identifier, valid format, category and cross-field consistency",,,PASS,FAIL,PASS,548,345,45,11132165292265134757,images/val/pan/P000004_pan_C4_severe.jpg
P000005_aadhaar_C00_clean,P000005_aadhaar_C00,P000005,train,aadhaar,C0,0,0,clean,1,initial_first,leading_initial,,,,,PASS,PASS,PASS,940,593,92,15153246420005172586,images/train/aadhaar/P000005_aadhaar_C00_clean.jpg
P000005_aadhaar_C00_mild,P000005_aadhaar_C00,P000005,train,aadhaar,C0,0,0,mild,1,initial_first,leading_initial,,,,,PASS,PASS,PASS,821,517,73,15711692778094081386,images/train/aadhaar/P000005_aadhaar_C00_mild.jpg
P000005_aadhaar_C00_severe,P000005_aadhaar_C00,P000005,train,aadhaar,C0,0,0,severe,1,initial_first,leading_initial,,,,,PASS,PASS,PASS,528,333,62,15721825799409382763,images/train/aadhaar/P000005_aadhaar_C00_severe.jpg
P000005_aadhaar_C01_clean,P000005_aadhaar_C01,P000005,train,aadhaar,C0,1,0,clean,1,initial_first,leading_initial,,,,,PASS,PASS,PASS,942,594,91,15153246420005172586,images/train/aadhaar/P000005_aadhaar_C01_clean.jpg
P000005_aadhaar_C01_mild,P000005_aadhaar_C01,P000005,train,aadhaar,C0,1,0,mild,1,initial_first,leading_initial,,,,,PASS,PASS,PASS,886,559,80,15711411298287629675,images/train/aadhaar/P000005_aadhaar_C01_mild.jpg
P000005_aadhaar_C01_severe,P000005_aadhaar_C01,P000005,train,aadhaar,C0,1,0,severe,1,initial_first,leading_initial,,,,,PASS,PASS,PASS,585,369,60,11099725280396080493,images/train/aadhaar/P000005_aadhaar_C01_severe.jpg
P000005_aadhaar_C1_clean,P000005_aadhaar_C1,P000005,train,aadhaar,C1,,1,clean,1,initial_first,leading_initial,,,patch_splice,background,PASS,PASS,PASS,970,612,91,15139753204450731370,images/train/aadhaar/P000005_aadhaar_C1_clean.jpg
P000005_aadhaar_C1_mild,P000005_aadhaar_C1,P000005,train,aadhaar,C1,,1,mild,1,initial_first,leading_initial,,,patch_splice,background,PASS,PASS,PASS,795,501,72,15734228350968145258,images/train/aadhaar/P000005_aadhaar_C1_mild.jpg
P000005_aadhaar_C1_severe,P000005_aadhaar_C1,P000005,train,aadhaar,C1,,1,severe,1,initial_first,leading_initial,,,patch_splice,background,PASS,PASS,PASS,580,366,55,11127028374076007786,images/train/aadhaar/P000005_aadhaar_C1_severe.jpg
P000005_aadhaar_C2_clean,P000005_aadhaar_C2,P000005,train,aadhaar,C2,,1,clean,1,initial_first,leading_initial,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,971,612,93,15153246420005172586,images/train/aadhaar/P000005_aadhaar_C2_clean.jpg
P000005_aadhaar_C2_mild,P000005_aadhaar_C2,P000005,train,aadhaar,C2,,1,mild,1,initial_first,leading_initial,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,717,452,72,15729707168013628778,images/train/aadhaar/P000005_aadhaar_C2_mild.jpg
P000005_aadhaar_C2_severe,P000005_aadhaar_C2,P000005,train,aadhaar,C2,,1,severe,1,initial_first,leading_initial,aadhaar_number,verhoeff_break,,,FAIL,FAIL,FAIL,623,393,62,15711411298286597485,images/train/aadhaar/P000005_aadhaar_C2_severe.jpg
P000005_aadhaar_C3_clean,P000005_aadhaar_C3,P000005,train,aadhaar,C3,,1,clean,1,initial_first,leading_initial,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,945,596,92,15153246428595103082,images/train/aadhaar/P000005_aadhaar_C3_clean.jpg
P000005_aadhaar_C3_mild,P000005_aadhaar_C3,P000005,train,aadhaar,C3,,1,mild,1,initial_first,leading_initial,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,744,469,79,15729425696793982315,images/train/aadhaar/P000005_aadhaar_C3_mild.jpg
P000005_aadhaar_C3_severe,P000005_aadhaar_C3,P000005,train,aadhaar,C3,,1,severe,1,initial_first,leading_initial,name_devanagari,script_mismatch (no implemented Aadhaar semantic rule; expected rule-branch miss),,,PASS,PASS,PASS,639,403,57,15139454111787660651,images/train/aadhaar/P000005_aadhaar_C3_severe.jpg
P000005_aadhaar_C4_clean,P000005_aadhaar_C4,P000005,train,aadhaar,C4,,1,clean,1,initial_first,leading_initial,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,956,603,95,15153246428595103082,images/train/aadhaar/P000005_aadhaar_C4_clean.jpg
P000005_aadhaar_C4_mild,P000005_aadhaar_C4,P000005,train,aadhaar,C4,,1,mild,1,initial_first,leading_initial,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,897,566,70,15711411298285532527,images/train/aadhaar/P000005_aadhaar_C4_mild.jpg
P000005_aadhaar_C4_severe,P000005_aadhaar_C4,P000005,train,aadhaar,C4,,1,severe,1,initial_first,leading_initial,aadhaar_number,"fabricated payload, valid check digit",,,PASS,PASS,PASS,650,410,56,15730833093688173866,images/train/aadhaar/P000005_aadhaar_C4_severe.jpg
